source_id,file,sheet,cell,formula,shared_anchor,cached_value,cache_kind,external_reference,verification
30156127,public-data/30156127/XRF DTU Data.xlsx,Sheet1,I69,I48/I$62,B65,0.4630607954345299,n,False,not_recomputed
30156127,public-data/30156127/XRF DTU Data.xlsx,Sheet1,B70,B49/B$62,B65,0.5289491601994223,n,False,not_recomputed
30156127,public-data/30156127/XRF DTU Data.xlsx,Sheet1,C70,C49/C$62,B65,1.2918211813738867,n,False,not_recomputed
30156127,public-data/30156127/XRF DTU Data.xlsx,Sheet1,D70,D49/D$62,B65,2.3285915986369283,n,False,not_recomputed
30156127,public-data/30156127/XRF DTU Data.xlsx,Sheet1,E70,E49/E$62,B65,1.88182100251431,n,False,not_recomputed
30156127,public-data/30156127/XRF DTU Data.xlsx,Sheet1,F70,F49/F$62,B65,0.5034657184354184,n,False,not_recomputed
30156127,public-data/30156127/XRF DTU Data.xlsx,Sheet1,G70,G49/G$62,B65,0.08286809794330341,n,False,not_recomputed
30156127,public-data/30156127/XRF DTU Data.xlsx,Sheet1,H70,H49/H$62,B65,3.86375949454279,n,False,not_recomputed
30156127,public-data/30156127/XRF DTU Data.xlsx,Sheet1,I70,I49/I$62,B65,0.0,n,False,not_recomputed
30156127,public-data/30156127/XRF DTU Data.xlsx,Sheet1,B71,B50/B$62,B65,0.5347357008018844,n,False,not_recomputed
30156127,public-data/30156127/XRF DTU Data.xlsx,Sheet1,C71,C50/C$62,B65,1.5650214592274676,n,False,not_recomputed
30156127,public-data/30156127/XRF DTU Data.xlsx,Sheet1,D71,D50/D$62,B65,2.163473285279037,n,False,not_recomputed
30156127,public-data/30156127/XRF DTU Data.xlsx,Sheet1,E71,E50/E$62,B65,4.835343711549778,n,False,not_recomputed
30156127,public-data/30156127/XRF DTU Data.xlsx,Sheet1,F71,F50/F$62,B65,0.4989704888065307,n,False,not_recomputed
30156127,public-data/30156127/XRF DTU Data.xlsx,Sheet1,G71,G50/G$62,B65,0.08217107655873357,n,False,not_recomputed
30156127,public-data/30156127/XRF DTU Data.xlsx,Sheet1,H71,H50/H$62,B65,5.537402455900861,n,False,not_recomputed
30156127,public-data/30156127/XRF DTU Data.xlsx,Sheet1,I71,I50/I$62,B65,2.7465514355162575,n,False,not_recomputed
30156127,public-data/30156127/XRF DTU Data.xlsx,Sheet1,B72,B51/B$62,B65,0.4528338953516513,n,False,not_recomputed
30156127,public-data/30156127/XRF DTU Data.xlsx,Sheet1,C72,C51/C$62,B65,1.3433854722270462,n,False,not_recomputed
30156127,public-data/30156127/XRF DTU Data.xlsx,Sheet1,D72,D51/D$62,B65,1.989389271648319,n,False,not_recomputed
30156127,public-data/30156127/XRF DTU Data.xlsx,Sheet1,E72,E51/E$62,B65,3.806167014390413,n,False,not_recomputed
30156127,public-data/30156127/XRF DTU Data.xlsx,Sheet1,F72,F51/F$62,B65,0.548058396353984,n,False,not_recomputed
30156127,public-data/30156127/XRF DTU Data.xlsx,Sheet1,G72,G51/G$62,B65,0.07775660778979122,n,False,not_recomputed
30156127,public-data/30156127/XRF DTU Data.xlsx,Sheet1,H72,H51/H$62,B65,6.969525476370876,n,False,not_recomputed
30156127,public-data/30156127/XRF DTU Data.xlsx,Sheet1,I72,I51/I$62,B65,2.213579849931307,n,False,not_recomputed
30156127,public-data/30156127/XRF DTU Data.xlsx,Sheet1,B73,B52/B$62,B65,0.5836987366688716,n,False,not_recomputed
30156127,public-data/30156127/XRF DTU Data.xlsx,Sheet1,C73,C52/C$62,B65,1.9304946786077548,n,False,not_recomputed
30156127,public-data/30156127/XRF DTU Data.xlsx,Sheet1,D73,D52/D$62,B65,2.122380492361915,n,False,not_recomputed
30156127,public-data/30156127/XRF DTU Data.xlsx,Sheet1,E73,E52/E$62,B65,4.8147601776065905,n,False,not_recomputed
30156127,public-data/30156127/XRF DTU Data.xlsx,Sheet1,F73,F52/F$62,B65,0.5189293083587919,n,False,not_recomputed
30156127,public-data/30156127/XRF DTU Data.xlsx,Sheet1,G73,G52/G$62,B65,0.08031235286654731,n,False,not_recomputed
30156127,public-data/30156127/XRF DTU Data.xlsx,Sheet1,H73,H52/H$62,B65,6.190828256009818,n,False,not_recomputed
30156127,public-data/30156127/XRF DTU Data.xlsx,Sheet1,I73,I52/I$62,B65,3.1360357064853632,n,False,not_recomputed
30156127,public-data/30156127/XRF DTU Data.xlsx,Sheet1,B74,B53/B$62,B65,0.5449734264831635,n,False,not_recomputed
30156127,public-data/30156127/XRF DTU Data.xlsx,Sheet1,C74,C53/C$62,B65,1.45429392939542,n,False,not_recomputed
30156127,public-data/30156127/XRF DTU Data.xlsx,Sheet1,D74,D53/D$62,B65,2.1525152071678044,n,False,not_recomputed
30156127,public-data/30156127/XRF DTU Data.xlsx,Sheet1,E74,E53/E$62,B65,2.6654961750387844,n,False,not_recomputed
30156127,public-data/30156127/XRF DTU Data.xlsx,Sheet1,F74,F53/F$62,B65,0.5838404241999299,n,False,not_recomputed
30156127,public-data/30156127/XRF DTU Data.xlsx,Sheet1,G74,G53/G$62,B65,0.07287745809780233,n,False,not_recomputed
30156127,public-data/30156127/XRF DTU Data.xlsx,Sheet1,H74,H53/H$62,B65,7.782425781323381,n,False,not_recomputed
30156127,public-data/30156127/XRF DTU Data.xlsx,Sheet1,I74,I53/I$62,B65,1.9550146616408919,n,False,not_recomputed
30156127,public-data/30156127/XRF DTU Data.xlsx,Sheet1,B75,B54/B$62,B65,0.5471990190225721,n,False,not_recomputed
30156127,public-data/30156127/XRF DTU Data.xlsx,Sheet1,C75,C54/C$62,B65,1.1926730010667592,n,False,not_recomputed
30156127,public-data/30156127/XRF DTU Data.xlsx,Sheet1,D75,D54/D$62,B65,2.2501417212496952,n,False,not_recomputed
30156127,public-data/30156127/XRF DTU Data.xlsx,Sheet1,E75,E54/E$62,B65,1.5782138768522977,n,False,not_recomputed
30156127,public-data/30156127/XRF DTU Data.xlsx,Sheet1,F75,F54/F$62,B65,0.6410197450793809,n,False,not_recomputed
30156127,public-data/30156127/XRF DTU Data.xlsx,Sheet1,G75,G54/G$62,B65,0.06637192517515049,n,False,not_recomputed
30156127,public-data/30156127/XRF DTU Data.xlsx,Sheet1,H75,H54/H$62,B65,7.927631514680926,n,False,not_recomputed
30156127,public-data/30156127/XRF DTU Data.xlsx,Sheet1,I75,I54/I$62,B65,0.4190719836544897,n,False,not_recomputed
30157066,public-data/30157066/DTU Data TGA.xlsx,Pilot-10,D33,"Table27[[#This Row],[Mass loss/mg]]/B$17*100",,-0.0972553251805467,n,False,diagnostic_only
30157066,public-data/30157066/DTU Data TGA.xlsx,Pilot-10,D34,"Table27[[#This Row],[Mass loss/mg]]/B$17*100",,-0.05976785047673313,n,False,diagnostic_only
30157066,public-data/30157066/DTU Data TGA.xlsx,Pilot-10,D35,"Table27[[#This Row],[Mass loss/mg]]/B$17*100",,-0.0331400110587489,n,False,diagnostic_only
30157066,public-data/30157066/DTU Data TGA.xlsx,Pilot-10,D36,"Table27[[#This Row],[Mass loss/mg]]/B$17*100",,-0.012003502872748605,n,False,diagnostic_only
30157066,public-data/30157066/DTU Data TGA.xlsx,Pilot-10,D37,"Table27[[#This Row],[Mass loss/mg]]/B$17*100",,0.009943721072530238,n,False,diagnostic_only
30157066,public-data/30157066/DTU Data TGA.xlsx,Pilot-10,D38,"Table27[[#This Row],[Mass loss/mg]]/B$17*100",,0.030296312721210066,n,False,diagnostic_only
30157066,public-data/30157066/DTU Data TGA.xlsx,Pilot-10,D39,"Table27[[#This Row],[Mass loss/mg]]/B$17*100",,0.04579893847237699,n,False,diagnostic_only
30157066,public-data/30157066/DTU Data TGA.xlsx,Pilot-10,D40,"Table27[[#This Row],[Mass loss/mg]]/B$17*100",,0.06248381184408849,n,False,diagnostic_only
30157066,public-data/30157066/DTU Data TGA.xlsx,Pilot-10,D41,"Table27[[#This Row],[Mass loss/mg]]/B$17*100",,0.07956427406611112,n,False,diagnostic_only
30157066,public-data/30157066/DTU Data TGA.xlsx,Pilot-10,D42,"Table27[[#This Row],[Mass loss/mg]]/B$17*100",,0.09239494890240514,n,False,diagnostic_only
30157066,public-data/30157066/DTU Data TGA.xlsx,Pilot-10,D43,"Table27[[#This Row],[Mass loss/mg]]/B$17*100",,0.10351859076734807,n,False,diagnostic_only
30157066,public-data/30157066/DTU Data TGA.xlsx,Pilot-10,D44,"Table27[[#This Row],[Mass loss/mg]]/B$17*100",,0.1143813977248168,n,False,diagnostic_only
30157066,public-data/30157066/DTU Data TGA.xlsx,Pilot-10,D45,"Table27[[#This Row],[Mass loss/mg]]/B$17*100",,0.12807019218084706,n,False,diagnostic_only
30157066,public-data/30157066/DTU Data TGA.xlsx,Pilot-10,D46,"Table27[[#This Row],[Mass loss/mg]]/B$17*100",,0.14012787730963658,n,False,diagnostic_only
30157066,public-data/30157066/DTU Data TGA.xlsx,Pilot-10,D47,"Table27[[#This Row],[Mass loss/mg]]/B$17*100",,0.15198313681131925,n,False,diagnostic_only
30157066,public-data/30157066/DTU Data TGA.xlsx,Pilot-10,D48,"Table27[[#This Row],[Mass loss/mg]]/B$17*100",,0.16152532144751727,n,False,diagnostic_only
30157066,public-data/30157066/DTU Data TGA.xlsx,Pilot-10,D49,"Table27[[#This Row],[Mass loss/mg]]/B$17*100",,0.17288369508166357,n,False,diagnostic_only
30157066,public-data/30157066/DTU Data TGA.xlsx,Pilot-10,D50,"Table27[[#This Row],[Mass loss/mg]]/B$17*100",,0.181713292110958,n,False,diagnostic_only
30157066,public-data/30157066/DTU Data TGA.xlsx,Pilot-10,D51,"Table27[[#This Row],[Mass loss/mg]]/B$17*100",,0.19123914123481883,n,False,diagnostic_only
30157066,public-data/30157066/DTU Data TGA.xlsx,Pilot-10,D52,"Table27[[#This Row],[Mass loss/mg]]/B$17*100",,0.1989787498000163,n,False,diagnostic_only
30157066,public-data/30157066/DTU Data TGA.xlsx,Pilot-10,D53,"Table27[[#This Row],[Mass loss/mg]]/B$17*100",,0.20390008953657107,n,False,diagnostic_only
30157066,public-data/30157066/DTU Data TGA.xlsx,Pilot-10,D54,"Table27[[#This Row],[Mass loss/mg]]/B$17*100",,0.21208617403776253,n,False,diagnostic_only
30157066,public-data/30157066/DTU Data TGA.xlsx,Pilot-10,D55,"Table27[[#This Row],[Mass loss/mg]]/B$17*100",,0.22023259860951672,n,False,diagnostic_only
30157066,public-data/30157066/DTU Data TGA.xlsx,Pilot-10,D56,"Table27[[#This Row],[Mass loss/mg]]/B$17*100",,0.2262371624485305,n,False,diagnostic_only
30157066,public-data/30157066/DTU Data TGA.xlsx,Pilot-10,D57,"Table27[[#This Row],[Mass loss/mg]]/B$17*100",,0.23165738087285526,n,False,diagnostic_only
30157066,public-data/30157066/DTU Data TGA.xlsx,Pilot-10,D58,"Table27[[#This Row],[Mass loss/mg]]/B$17*100",,0.23778112097541537,n,False,diagnostic_only
30157066,public-data/30157066/DTU Data TGA.xlsx,Pilot-10,D59,"Table27[[#This Row],[Mass loss/mg]]/B$17*100",,0.24391319724148772,n,False,diagnostic_only
30157066,public-data/30157066/DTU Data TGA.xlsx,Pilot-10,D60,"Table27[[#This Row],[Mass loss/mg]]/B$17*100",,0.2500201808133513,n,False,diagnostic_only
30157066,public-data/30157066/DTU Data TGA.xlsx,Pilot-10,D61,"Table27[[#This Row],[Mass loss/mg]]/B$17*100",,0.25767398583694245,n,False,diagnostic_only
30157066,public-data/30157066/DTU Data TGA.xlsx,Pilot-10,D62,"Table27[[#This Row],[Mass loss/mg]]/B$17*100",,0.2642028017368411,n,False,diagnostic_only
30157066,public-data/30157066/DTU Data TGA.xlsx,Pilot-10,D63,"Table27[[#This Row],[Mass loss/mg]]/B$17*100",,0.2710026692563974,n,False,diagnostic_only
30157066,public-data/30157066/DTU Data TGA.xlsx,Pilot-10,D64,"Table27[[#This Row],[Mass loss/mg]]/B$17*100",,0.27590952596139545,n,False,diagnostic_only
30157066,public-data/30157066/DTU Data TGA.xlsx,Pilot-10,D65,"Table27[[#This Row],[Mass loss/mg]]/B$17*100",,0.278709999747389,n,False,diagnostic_only
30157066,public-data/30157066/DTU Data TGA.xlsx,Pilot-10,D66,"Table27[[#This Row],[Mass loss/mg]]/B$17*100",,0.28258752269990656,n,False,diagnostic_only
30157066,public-data/30157066/DTU Data TGA.xlsx,Pilot-10,D67,"Table27[[#This Row],[Mass loss/mg]]/B$17*100",,0.2910359577746654,n,False,diagnostic_only
30157066,public-data/30157066/DTU Data TGA.xlsx,Pilot-10,D68,"Table27[[#This Row],[Mass loss/mg]]/B$17*100",,0.29263582753965295,n,False,diagnostic_only
30157066,public-data/30157066/DTU Data TGA.xlsx,Pilot-10,D69,"Table27[[#This Row],[Mass loss/mg]]/B$17*100",,0.2961723817569939,n,False,diagnostic_only
30157066,public-data/30157066/DTU Data TGA.xlsx,Pilot-10,D70,"Table27[[#This Row],[Mass loss/mg]]/B$17*100",,0.2978003194125952,n,False,diagnostic_only
30157066,public-data/30157066/DTU Data TGA.xlsx,Pilot-10,D71,"Table27[[#This Row],[Mass loss/mg]]/B$17*100",,0.3005790405833631,n,False,diagnostic_only
30157066,public-data/30157066/DTU Data TGA.xlsx,Pilot-10,D72,"Table27[[#This Row],[Mass loss/mg]]/B$17*100",,0.3056873966750777,n,False,diagnostic_only
30157066,public-data/30157066/DTU Data TGA.xlsx,Pilot-10,D73,"Table27[[#This Row],[Mass loss/mg]]/B$17*100",,0.3081854389397074,n,False,diagnostic_only
30157066,public-data/30157066/DTU Data TGA.xlsx,Pilot-10,D74,"Table27[[#This Row],[Mass loss/mg]]/B$17*100",,0.3104028022981989,n,False,diagnostic_only
30157066,public-data/30157066/DTU Data TGA.xlsx,Pilot-10,D75,"Table27[[#This Row],[Mass loss/mg]]/B$17*100",,0.3142481033122918,n,False,diagnostic_only
30157066,public-data/30157066/DTU Data TGA.xlsx,Pilot-10,D76,"Table27[[#This Row],[Mass loss/mg]]/B$17*100",,0.3182618116700676,n,False,diagnostic_only
30157066,public-data/30157066/DTU Data TGA.xlsx,Pilot-10,D77,"Table27[[#This Row],[Mass loss/mg]]/B$17*100",,0.3208159897159249,n,False,diagnostic_only
30157066,public-data/30157066/DTU Data TGA.xlsx,Pilot-10,D78,"Table27[[#This Row],[Mass loss/mg]]/B$17*100",,0.32109666862206304,n,False,diagnostic_only
30157066,public-data/30157066/DTU Data TGA.xlsx,Pilot-10,D79,"Table27[[#This Row],[Mass loss/mg]]/B$17*100",,0.32137734752820124,n,False,diagnostic_only
30157066,public-data/30157066/DTU Data TGA.xlsx,Pilot-10,D80,"Table27[[#This Row],[Mass loss/mg]]/B$17*100",,0.32460515494879016,n,False,diagnostic_only
30157066,public-data/30157066/DTU Data TGA.xlsx,Pilot-10,D81,"Table27[[#This Row],[Mass loss/mg]]/B$17*100",,0.32710319721341985,n,False,diagnostic_only
30157066,public-data/30157066/DTU Data TGA.xlsx,Pilot-10,D82,"Table27[[#This Row],[Mass loss/mg]]/B$17*100",,0.3292363569000699,n,False,diagnostic_only
30157066,public-data/30157066/DTU Data TGA.xlsx,Pilot-10,D83,"Table27[[#This Row],[Mass loss/mg]]/B$17*100",,0.33066781932137457,n,False,diagnostic_only
30157066,public-data/30157066/DTU Data TGA.xlsx,Pilot-10,D84,"Table27[[#This Row],[Mass loss/mg]]/B$17*100",,0.3320150780708378,n,False,diagnostic_only
30157066,public-data/30157066/DTU Data TGA.xlsx,Pilot-10,D85,"Table27[[#This Row],[Mass loss/mg]]/B$17*100",,0.33232382486758977,n,False,diagnostic_only
30157066,public-data/30157066/DTU Data TGA.xlsx,Pilot-10,D86,"Table27[[#This Row],[Mass loss/mg]]/B$17*100",,0.3326045037737279,n,False,diagnostic_only
30157066,public-data/30157066/DTU Data TGA.xlsx,Pilot-10,D87,"Table27[[#This Row],[Mass loss/mg]]/B$17*100",,0.33344654049214245,n,False,diagnostic_only
30157066,public-data/30157066/DTU Data TGA.xlsx,Pilot-10,D88,"Table27[[#This Row],[Mass loss/mg]]/B$17*100",,0.3349622065852885,n,False,diagnostic_only
30157066,public-data/30157066/DTU Data TGA.xlsx,Pilot-10,D89,"Table27[[#This Row],[Mass loss/mg]]/B$17*100",,0.3365620763502761,n,False,diagnostic_only
30157066,public-data/30157066/DTU Data TGA.xlsx,Pilot-10,D90,"Table27[[#This Row],[Mass loss/mg]]/B$17*100",,0.33765672408421493,n,False,diagnostic_only
30157066,public-data/30157066/DTU Data TGA.xlsx,Pilot-10,D91,"Table27[[#This Row],[Mass loss/mg]]/B$17*100",,0.3379374029903531,n,False,diagnostic_only
30157066,public-data/30157066/DTU Data TGA.xlsx,Pilot-10,D92,"Table27[[#This Row],[Mass loss/mg]]/B$17*100",,0.3379374029903531,n,False,diagnostic_only
30157066,public-data/30157066/DTU Data TGA.xlsx,Pilot-10,D93,"Table27[[#This Row],[Mass loss/mg]]/B$17*100",,0.3379374029903531,n,False,diagnostic_only
30157066,public-data/30157066/DTU Data TGA.xlsx,Pilot-10,D94,"Table27[[#This Row],[Mass loss/mg]]/B$17*100",,0.3379374029903531,n,False,diagnostic_only
30157066,public-data/30157066/DTU Data TGA.xlsx,Pilot-10,D95,"Table27[[#This Row],[Mass loss/mg]]/B$17*100",,0.3379374029903531,n,False,diagnostic_only
30157066,public-data/30157066/DTU Data TGA.xlsx,Pilot-10,D96,"Table27[[#This Row],[Mass loss/mg]]/B$17*100",,0.3379374029903531,n,False,diagnostic_only
30157066,public-data/30157066/DTU Data TGA.xlsx,Pilot-10,D97,"Table27[[#This Row],[Mass loss/mg]]/B$17*100",,0.3379374029903531,n,False,diagnostic_only
30157066,public-data/30157066/DTU Data TGA.xlsx,Pilot-10,D98,"Table27[[#This Row],[Mass loss/mg]]/B$17*100",,0.3379374029903531,n,False,diagnostic_only
30157066,public-data/30157066/DTU Data TGA.xlsx,Pilot-10,D99,"Table27[[#This Row],[Mass loss/mg]]/B$17*100",,0.3379374029903531,n,False,diagnostic_only
30157066,public-data/30157066/DTU Data TGA.xlsx,Pilot-10,D100,"Table27[[#This Row],[Mass loss/mg]]/B$17*100",,0.3379374029903531,n,False,diagnostic_only
30157066,public-data/30157066/DTU Data TGA.xlsx,Pilot-10,D101,"Table27[[#This Row],[Mass loss/mg]]/B$17*100",,0.3379374029903531,n,False,diagnostic_only
30157066,public-data/30157066/DTU Data TGA.xlsx,Pilot-10,D102,"Table27[[#This Row],[Mass loss/mg]]/B$17*100",,0.3379374029903531,n,False,diagnostic_only
30157066,public-data/30157066/DTU Data TGA.xlsx,Pilot-10,D103,"Table27[[#This Row],[Mass loss/mg]]/B$17*100",,0.3379374029903531,n,False,diagnostic_only
30157066,public-data/30157066/DTU Data TGA.xlsx,Pilot-10,D104,"Table27[[#This Row],[Mass loss/mg]]/B$17*100",,0.3379374029903531,n,False,diagnostic_only
30157066,public-data/30157066/DTU Data TGA.xlsx,Pilot-10,D105,"Table27[[#This Row],[Mass loss/mg]]/B$17*100",,0.3379374029903531,n,False,diagnostic_only
30157066,public-data/30157066/DTU Data TGA.xlsx,Pilot-10,D106,"Table27[[#This Row],[Mass loss/mg]]/B$17*100",,0.3379374029903531,n,False,diagnostic_only
30157066,public-data/30157066/DTU Data TGA.xlsx,Pilot-10,D107,"Table27[[#This Row],[Mass loss/mg]]/B$17*100",,0.3339236946325773,n,False,diagnostic_only
30157066,public-data/30157066/DTU Data TGA.xlsx,Pilot-10,D108,"Table27[[#This Row],[Mass loss/mg]]/B$17*100",,0.3332500652578457,n,False,diagnostic_only
30157066,public-data/30157066/DTU Data TGA.xlsx,Pilot-10,D109,"Table27[[#This Row],[Mass loss/mg]]/B$17*100",,0.33288518267986605,n,False,diagnostic_only
30157066,public-data/30157066/DTU Data TGA.xlsx,Pilot-10,D110,"Table27[[#This Row],[Mass loss/mg]]/B$17*100",,0.3326045037737279,n,False,diagnostic_only
30157066,public-data/30157066/DTU Data TGA.xlsx,Pilot-10,D111,"Table27[[#This Row],[Mass loss/mg]]/B$17*100",,0.33232382486758977,n,False,diagnostic_only
30157066,public-data/30157066/DTU Data TGA.xlsx,Pilot-10,D112,"Table27[[#This Row],[Mass loss/mg]]/B$17*100",,0.3320431459614516,n,False,diagnostic_only
30157066,public-data/30157066/DTU Data TGA.xlsx,Pilot-10,D113,"Table27[[#This Row],[Mass loss/mg]]/B$17*100",,0.3317624670553134,n,False,diagnostic_only
30157066,public-data/30157066/DTU Data TGA.xlsx,Pilot-10,D114,"Table27[[#This Row],[Mass loss/mg]]/B$17*100",,0.3314817881491752,n,False,diagnostic_only
30157066,public-data/30157066/DTU Data TGA.xlsx,Pilot-10,D115,"Table27[[#This Row],[Mass loss/mg]]/B$17*100",,0.3312011092430371,n,False,diagnostic_only
30157066,public-data/30157066/DTU Data TGA.xlsx,Pilot-10,D116,"Table27[[#This Row],[Mass loss/mg]]/B$17*100",,0.33092043033689894,n,False,diagnostic_only
30157066,public-data/30157066/DTU Data TGA.xlsx,Pilot-10,D117,"Table27[[#This Row],[Mass loss/mg]]/B$17*100",,0.3283662522910416,n,False,diagnostic_only
30157066,public-data/30157066/DTU Data TGA.xlsx,Pilot-10,D118,"Table27[[#This Row],[Mass loss/mg]]/B$17*100",,0.3272435366664889,n,False,diagnostic_only
30157066,public-data/30157066/DTU Data TGA.xlsx,Pilot-10,D119,"Table27[[#This Row],[Mass loss/mg]]/B$17*100",,0.3267944504166679,n,False,diagnostic_only
30157066,public-data/30157066/DTU Data TGA.xlsx,Pilot-10,D120,"Table27[[#This Row],[Mass loss/mg]]/B$17*100",,0.32614888893255006,n,False,diagnostic_only
30157066,public-data/30157066/DTU Data TGA.xlsx,Pilot-10,D121,"Table27[[#This Row],[Mass loss/mg]]/B$17*100",,0.32555946322965995,n,False,diagnostic_only
30157066,public-data/30157066/DTU Data TGA.xlsx,Pilot-10,D122,"Table27[[#This Row],[Mass loss/mg]]/B$17*100",,0.3223877915902987,n,False,diagnostic_only
30157066,public-data/30157066/DTU Data TGA.xlsx,Pilot-10,D123,"Table27[[#This Row],[Mass loss/mg]]/B$17*100",,0.3209001933877664,n,False,diagnostic_only
30157066,public-data/30157066/DTU Data TGA.xlsx,Pilot-10,D124,"Table27[[#This Row],[Mass loss/mg]]/B$17*100",,0.3197213419819861,n,False,diagnostic_only
30157066,public-data/30157066/DTU Data TGA.xlsx,Pilot-10,D125,"Table27[[#This Row],[Mass loss/mg]]/B$17*100",,0.31854249057620576,n,False,diagnostic_only
30157066,public-data/30157066/DTU Data TGA.xlsx,Pilot-10,D126,"Table27[[#This Row],[Mass loss/mg]]/B$17*100",,0.31719523182674253,n,False,diagnostic_only
30157066,public-data/30157066/DTU Data TGA.xlsx,Pilot-10,D127,"Table27[[#This Row],[Mass loss/mg]]/B$17*100",,0.3157918372960517,n,False,diagnostic_only
30157066,public-data/30157066/DTU Data TGA.xlsx,Pilot-10,D128,"Table27[[#This Row],[Mass loss/mg]]/B$17*100",,0.3143884427653609,n,False,diagnostic_only
30157066,public-data/30157066/DTU Data TGA.xlsx,Pilot-10,D129,"Table27[[#This Row],[Mass loss/mg]]/B$17*100",,0.3120868757350279,n,False,diagnostic_only
30157066,public-data/30157066/DTU Data TGA.xlsx,Pilot-10,D130,"Table27[[#This Row],[Mass loss/mg]]/B$17*100",,0.30958883347039823,n,False,diagnostic_only
30157066,public-data/30157066/DTU Data TGA.xlsx,Pilot-10,D131,"Table27[[#This Row],[Mass loss/mg]]/B$17*100",,0.3071469269869962,n,False,diagnostic_only
30157066,public-data/30157066/DTU Data TGA.xlsx,Pilot-10,D132,"Table27[[#This Row],[Mass loss/mg]]/B$17*100",,0.30425593425377306,n,False,diagnostic_only
30157066,public-data/30157066/DTU Data TGA.xlsx,Pilot-10,D133,"Table27[[#This Row],[Mass loss/mg]]/B$17*100",,0.3014491451923914,n,False,diagnostic_only
30157066,public-data/30157066/DTU Data TGA.xlsx,Pilot-10,D134,"Table27[[#This Row],[Mass loss/mg]]/B$17*100",,0.29923178183389987,n,False,diagnostic_only
30157066,public-data/30157066/DTU Data TGA.xlsx,Pilot-10,D135,"Table27[[#This Row],[Mass loss/mg]]/B$17*100",,0.2986704240216236,n,False,diagnostic_only
30157066,public-data/30157066/DTU Data TGA.xlsx,Pilot-10,D136,"Table27[[#This Row],[Mass loss/mg]]/B$17*100",,0.297070554256636,n,False,diagnostic_only
