scenario_id,tau,cell_index,xi_left,xi_right,u,v,f
C03,17.100000000000001,2,0.13333333333333333,0.20000000000000001,1.5784923720166494e-12,0.99999999999842737,0.39570270706759514
C03,17.100000000000001,3,0.20000000000000001,0.26666666666666666,1.5953154488415969e-12,0.99999999999841049,0.39386714956237473
C03,17.100000000000001,4,0.26666666666666666,0.33333333333333331,1.6177323058413248e-12,0.99999999999838807,0.39142244821533245
C03,17.100000000000001,5,0.33333333333333331,0.40000000000000002,1.6457281715765562e-12,0.99999999999835998,0.38837125976191161
C03,17.100000000000001,6,0.40000000000000002,0.46666666666666667,1.6792810397880105e-12,0.99999999999832645,0.38471731589519265
C03,17.100000000000001,7,0.46666666666666667,0.53333333333333333,1.71835933662711e-12,0.99999999999828748,0.38046568431964523
C03,17.100000000000001,8,0.53333333333333333,0.59999999999999998,1.7629191548911346e-12,0.99999999999824285,0.37562306865526807
C03,17.100000000000001,9,0.59999999999999998,0.66666666666666663,1.8129010797511997e-12,0.99999999999819278,0.37019813926491124
C03,17.100000000000001,10,0.66666666666666663,0.73333333333333328,1.8682266393668724e-12,0.99999999999813749,0.36420188534116432
C03,17.100000000000001,11,0.73333333333333328,0.80000000000000004,1.9287944245283152e-12,0.99999999999807687,0.35764797678918758
C03,17.100000000000001,12,0.80000000000000004,0.8666666666666667,1.9944759340101632e-12,0.99999999999801115,0.35055312265584998
C03,17.100000000000001,13,0.8666666666666667,0.93333333333333335,2.0651112164690676e-12,0.99999999999794054,0.34293741119439908
C03,17.100000000000001,14,0.93333333333333335,1,2.1405043951072434e-12,0.99999999999786515,0.33482461525509843
C03,17.199999999999999,0,0,0.066666666666666666,1.326879892466098e-12,0.99999999999867839,0.39753989298678982
C03,17.199999999999999,1,0.066666666666666666,0.13333333333333333,1.3316474929125813e-12,0.99999999999867351,0.3969273230550277
C03,17.199999999999999,2,0.13333333333333333,0.20000000000000001,1.3411805651372978e-12,0.99999999999866396,0.39570270706740368
C03,17.199999999999999,3,0.20000000000000001,0.26666666666666666,1.3554744471245564e-12,0.99999999999864952,0.39386714956218211
C03,17.199999999999999,4,0.26666666666666666,0.33333333333333331,1.3745211358969813e-12,0.99999999999863043,0.39142244821513844
C03,17.199999999999999,5,0.33333333333333331,0.40000000000000002,1.3983080807653011e-12,0.99999999999860678,0.38837125976171583
C03,17.199999999999999,6,0.40000000000000002,0.46666666666666667,1.4268165839088729e-12,0.99999999999857825,0.38471731589499447
C03,17.199999999999999,7,0.46666666666666667,0.53333333333333333,1.4600198183167906e-12,0.99999999999854494,0.38046568431944489
C03,17.199999999999999,8,0.53333333333333333,0.59999999999999998,1.497880477830341e-12,0.99999999999850719,0.37562306865506495
C03,17.199999999999999,9,0.59999999999999998,0.66666666666666663,1.540348080093579e-12,0.99999999999846467,0.37019813926470541
C03,17.199999999999999,10,0.66666666666666663,0.73333333333333328,1.5873559507853828e-12,0.99999999999841771,0.36420188534095571
C03,17.199999999999999,11,0.73333333333333328,0.80000000000000004,1.638817926637706e-12,0.9999999999983662,0.35764797678897597
C03,17.199999999999999,12,0.80000000000000004,0.8666666666666667,1.6946248254022766e-12,0.99999999999831046,0.35055312265563565
C03,17.199999999999999,13,0.8666666666666667,0.93333333333333335,1.7546407429487557e-12,0.99999999999825051,0.34293741119418203
C03,17.199999999999999,14,0.93333333333333335,1,1.8186992507539467e-12,0.99999999999818656,0.33482461525487878
C03,17.300000000000001,0,0,0.066666666666666666,1.1273957071920407e-12,0.99999999999887723,0.39753989298662817
C03,17.300000000000001,1,0.066666666666666666,0.13333333333333333,1.1314465427706664e-12,0.99999999999887312,0.39692732305486567
C03,17.300000000000001,2,0.13333333333333333,0.20000000000000001,1.1395464052853562e-12,0.99999999999886513,0.39570270706724092
C03,17.300000000000001,3,0.20000000000000001,0.26666666666666666,1.1516913336115908e-12,0.99999999999885292,0.39386714956201835
C03,17.300000000000001,4,0.26666666666666666,0.33333333333333331,1.1678745279460192e-12,0.99999999999883682,0.39142244821497357
C03,17.300000000000001,5,0.33333333333333331,0.40000000000000002,1.1880853244800428e-12,0.99999999999881661,0.38837125976154924
C03,17.300000000000001,6,0.40000000000000002,0.46666666666666667,1.212307836438343e-12,0.99999999999879241,0.38471731589482622
C03,17.300000000000001,7,0.46666666666666667,0.53333333333333333,1.2405192700043094e-12,0.99999999999876421,0.38046568431927463
C03,17.300000000000001,8,0.53333333333333333,0.59999999999999998,1.2726879276569953e-12,0.99999999999873201,0.37562306865489248
C03,17.300000000000001,9,0.59999999999999998,0.66666666666666663,1.3087709165982619e-12,0.99999999999869593,0.3701981392645306
C03,17.300000000000001,10,0.66666666666666663,0.73333333333333328,1.3487115863778022e-12,0.99999999999865596,0.36420188534077841
C03,17.300000000000001,11,0.73333333333333328,0.80000000000000004,1.392436727582265e-12,0.99999999999861222,0.35764797678879617
C03,17.300000000000001,12,0.80000000000000004,0.8666666666666667,1.4398535725099911e-12,0.99999999999856481,0.35055312265545358
C03,17.300000000000001,13,0.8666666666666667,0.93333333333333335,1.4908466489663941e-12,0.99999999999851386,0.34293741119399762
C03,17.300000000000001,14,0.93333333333333335,1,1.545274549425691e-12,0.99999999999845945,0.33482461525469231
C03,17.400000000000002,0,0,0.066666666666666666,9.5790213403017343e-13,0.99999999999904643,0.39753989298649078
C03,17.400000000000002,1,0.066666666666666666,0.13333333333333333,9.6134396374498648e-13,0.99999999999904288,0.39692732305472794
C03,17.400000000000002,2,0.13333333333333333,0.20000000000000001,9.6822608644482164e-13,0.99999999999903599,0.3957027070671027
C03,17.400000000000002,3,0.20000000000000001,0.26666666666666666,9.7854513652379109e-13,0.99999999999902567,0.39386714956187924
C03,17.400000000000002,4,0.26666666666666666,0.33333333333333331,9.9229533646642274e-13,0.9999999999990119,0.39142244821483341
C03,17.400000000000002,5,0.33333333333333331,0.40000000000000002,1.0094676256696402e-12,0.9999999999989948,0.38837125976140774
C03,17.400000000000002,6,0.40000000000000002,0.46666666666666667,1.030048505788644e-12,0.99999999999897438,0.38471731589468317
C03,17.400000000000002,7,0.46666666666666667,0.53333333333333333,1.0540186098474608e-12,0.99999999999895017,0.38046568431912986
C03,17.400000000000002,8,0.53333333333333333,0.59999999999999998,1.0813510057558186e-12,0.99999999999892286,0.37562306865474604
C03,17.400000000000002,9,0.59999999999999998,0.66666666666666663,1.1120092492531886e-12,0.99999999999889222,0.37019813926438211
C03,17.400000000000002,10,0.66666666666666663,0.73333333333333328,1.1459452067633151e-12,0.99999999999885847,0.36420188534062792
C03,17.400000000000002,11,0.73333333333333328,0.80000000000000004,1.1830966752346582e-12,0.99999999999882139,0.35764797678864363
C03,17.400000000000002,12,0.80000000000000004,0.8666666666666667,1.2233848337360911e-12,0.99999999999878109,0.35055312265529887
C03,17.400000000000002,13,0.8666666666666667,0.93333333333333335,1.2667115702552044e-12,0.9999999999987379,0.34293741119384097
C03,17.400000000000002,14,0.93333333333333335,1,1.3129567365868453e-12,0.99999999999869171,0.33482461525453366
C03,17.5,0,0,0.066666666666666666,8.1389036034642304e-13,0.99999999999919054,0.39753989298637399
C03,17.5,1,0.066666666666666666,0.13333333333333333,8.1681474262653297e-13,0.99999999999918765,0.39692732305461098
C03,17.5,2,0.13333333333333333,0.20000000000000001,8.2266220149014902e-13,0.99999999999918177,0.39570270706698529
C03,17.5,3,0.20000000000000001,0.26666666666666666,8.3142987731926676e-13,0.99999999999917299,0.39386714956176117
C03,17.5,4,0.26666666666666666,0.33333333333333331,8.4311286119471572e-13,0.99999999999916112,0.39142244821471428
C03,17.5,5,0.33333333333333331,0.40000000000000002,8.5770345469173879e-13,0.99999999999914624,0.3883712597612875
C03,17.5,6,0.40000000000000002,0.46666666666666667,8.7519018881750054e-13,0.9999999999991287,0.38471731589456171
C03,17.5,7,0.46666666666666667,0.53333333333333333,8.9555660824269923e-13,0.99999999999910838,0.38046568431900696
C03,17.5,8,0.53333333333333333,0.59999999999999998,9.1877982986907523e-13,0.99999999999908518,0.37562306865462147
C03,17.5,9,0.59999999999999998,0.66666666666666663,9.4482888849540311e-13,0.9999999999990592,0.37019813926425588
C03,17.5,10,0.66666666666666663,0.73333333333333328,9.7366288698581492e-13,0.99999999999903022,0.36420188534050008
C03,17.5,11,0.73333333333333328,0.80000000000000004,1.0052289739453364e-12,0.9999999999989988,0.3576479767885139
C03,17.5,12,0.80000000000000004,0.8666666666666667,1.0394601784447272e-12,0.99999999999896472,0.35055312265516747
C03,17.5,13,0.8666666666666667,0.93333333333333335,1.0762731387100667e-12,0.99999999999892797,0.3429374111937078
C03,17.5,14,0.93333333333333335,1,1.1155657697135505e-12,0.99999999999888867,0.33482461525439899
C03,17.600000000000001,0,0,0.066666666666666666,6.9152943200766014e-13,0.99999999999931222,0.39753989298627479
C03,17.600000000000001,1,0.066666666666666666,0.13333333333333333,6.9401416031464634e-13,0.99999999999930977,0.39692732305451156
C03,17.600000000000001,2,0.13333333333333333,0.20000000000000001,6.989825075314877e-13,0.99999999999930478,0.39570270706688543
C03,17.600000000000001,3,0.20000000000000001,0.26666666666666666,7.0643204395743979e-13,0.99999999999929734,0.39386714956166075
C03,17.600000000000001,4,0.26666666666666666,0.33333333333333331,7.163585986841697e-13,0.99999999999928724,0.39142244821461319
C03,17.600000000000001,5,0.33333333333333331,0.40000000000000002,7.2875563067426212e-13,0.9999999999992748,0.38837125976118542
C03,17.600000000000001,6,0.40000000000000002,0.46666666666666667,7.4361339519244521e-13,0.99999999999925993,0.38471731589445857
C03,17.600000000000001,7,0.46666666666666667,0.53333333333333333,7.6091791081679828e-13,0.99999999999924261,0.38046568431890238
C03,17.600000000000001,8,0.53333333333333333,0.59999999999999998,7.8064973471237302e-13,0.99999999999922284,0.37562306865451567
C03,17.600000000000001,9,0.59999999999999998,0.66666666666666663,8.0278255701108583e-13,0.99999999999920064,0.37019813926414874
C03,17.600000000000001,10,0.66666666666666663,0.73333333333333328,8.2728162908521524e-13,0.99999999999917621,0.36420188534039133
C03,17.600000000000001,11,0.73333333333333328,0.80000000000000004,8.5410204526081786e-13,0.99999999999914957,0.35764797678840371
C03,17.600000000000001,12,0.80000000000000004,0.8666666666666667,8.8318690307176916e-13,0.99999999999912048,0.35055312265505584
C03,17.600000000000001,13,0.8666666666666667,0.93333333333333335,9.1446537341997557e-13,0.99999999999908928,0.34293741119359472
C03,17.600000000000001,14,0.93333333333333335,1,9.4785071882243793e-13,0.99999999999905609,0.33482461525428453
C03,17.699999999999999,0,0,0.066666666666666666,5.8756434359203491e-13,0.99999999999941602,0.39753989298619058
C03,17.699999999999999,1,0.066666666666666666,0.13333333333333333,5.8967551585618457e-13,0.9999999999994138,0.39692732305442718
C03,17.699999999999999,2,0.13333333333333333,0.20000000000000001,5.9389691777500585e-13,0.99999999999940936,0.39570270706680072
C03,17.699999999999999,3,0.20000000000000001,0.26666666666666666,6.0022648493090924e-13,0.99999999999940314,0.39386714956157559
C03,17.699999999999999,4,0.26666666666666666,0.33333333333333331,6.0866067347326e-13,0.99999999999939448,0.39142244821452737
C03,17.699999999999999,5,0.33333333333333331,0.40000000000000002,6.1919392574944356e-13,0.99999999999938405,0.3883712597610986
C03,17.699999999999999,6,0.40000000000000002,0.46666666666666667,6.3181796205549065e-13,0.99999999999937161,0.3847173158943708
C03,17.699999999999999,7,0.46666666666666667,0.53333333333333333,6.4652090294764475e-13,0.99999999999935696,0.38046568431881378
C03,17.699999999999999,8,0.53333333333333333,0.59999999999999998,6.6328622864232861e-13,0.99999999999934019,0.3756230686544258
C03,17.699999999999999,9,0.59999999999999998,0.66666666666666663,6.820915847180893e-13,0.99999999999932143,0.37019813926405759
C03,17.699999999999999,10,0.66666666666666663,0.73333333333333328,7.029074466837144e-13,0.99999999999930067,0.36420188534029907
C03,17.699999999999999,11,0.73333333333333328,0.80000000000000004,7.2569566002023122e-13,0.9999999999992778,0.35764797678831017
C03,17.699999999999999,12,0.80000000000000004,0.8666666666666667,7.5040787702382582e-13,0.99999999999925304,0.35055312265496097
C03,17.699999999999999,13,0.8666666666666667,0.93333333333333335,7.7698391709971473e-13,0.99999999999922662,0.34293741119349863
C03,17.699999999999999,14,0.93333333333333335,1,8.0535008294753067e-13,0.99999999999919831,0.33482461525418716
C03,17.800000000000001,0,0,0.066666666666666666,4.9922944979861198e-13,0.99999999999950417,0.39753989298611897
C03,17.800000000000001,1,0.066666666666666666,0.13333333333333333,5.0102322673445806e-13,0.99999999999950229,0.39692732305435557
C03,17.800000000000001,2,0.13333333333333333,0.20000000000000001,5.0460997970933572e-13,0.99999999999949873,0.39570270706672878
C03,17.800000000000001,3,0.20000000000000001,0.26666666666666666,5.099879546718482e-13,0.99999999999949341,0.39386714956150315
C03,17.800000000000001,4,0.26666666666666666,0.33333333333333331,5.1715414055670251e-13,0.9999999999994863,0.39142244821445443
C03,17.800000000000001,5,0.33333333333333331,0.40000000000000002,5.2610381525322738e-13,0.99999999999947742,0.38837125976102499
C03,17.800000000000001,6,0.40000000000000002,0.46666666666666667,5.3682994383477633e-13,0.99999999999946676,0.38471731589429631
C03,17.800000000000001,7,0.46666666666666667,0.53333333333333333,5.4932243282267766e-13,0.99999999999945421,0.38046568431873845
C03,17.800000000000001,8,0.53333333333333333,0.59999999999999998,5.6356724603084191e-13,0.99999999999944,0.37562306865434936
C03,17.800000000000001,9,0.59999999999999998,0.66666666666666663,5.7954538981943327e-13,0.99999999999942379,0.37019813926398026
C03,17.800000000000001,10,0.66666666666666663,0.73333333333333328,5.9723177843288465e-13,0.99999999999940603,0.36420188534022058
C03,17.800000000000001,11,0.73333333333333328,0.80000000000000004,6.1659399353315002e-13,0.99999999999938671,0.35764797678823057
C03,17.800000000000001,12,0.80000000000000004,0.8666666666666667,6.3759095604891177e-13,0.99999999999936573,0.35055312265488037
C03,17.800000000000001,13,0.8666666666666667,0.93333333333333335,6.6017153298418444e-13,0.99999999999934319,0.34293741119341703
C03,17.800000000000001,14,0.93333333333333335,1,6.8427310674973649e-13,0.9999999999993191,0.3348246152541044
C03,17.900000000000002,0,0,0.066666666666666666,4.241748946550611e-13,0.99999999999957878,0.39753989298605813
C03,17.900000000000002,1,0.066666666666666666,0.13333333333333333,4.2569899373035347e-13,0.99999999999957723,0.39692732305429462
C03,17.900000000000002,2,0.13333333333333333,0.20000000000000001,4.2874651139159189e-13,0.99999999999957434,0.39570270706666749
C03,17.900000000000002,3,0.20000000000000001,0.26666666666666666,4.3331595729287099e-13,0.99999999999956979,0.39386714956144137
C03,17.900000000000002,4,0.26666666666666666,0.33333333333333331,4.394047730548643e-13,0.99999999999956379,0.39142244821439226
C03,17.900000000000002,5,0.33333333333333331,0.40000000000000002,4.4700894649279917e-13,0.99999999999955613,0.38837125976096237
C03,17.900000000000002,6,0.40000000000000002,0.46666666666666667,4.5612250031653321e-13,0.99999999999954703,0.38471731589423314
C03,17.900000000000002,7,0.46666666666666667,0.53333333333333333,4.6673685850905821e-13,0.99999999999953615,0.38046568431867445
C03,17.900000000000002,8,0.53333333333333333,0.59999999999999998,4.788400950957385e-13,0.99999999999952394,0.37562306865428446
C03,17.900000000000002,9,0.59999999999999998,0.66666666666666663,4.9241607195575643e-13,0.99999999999951028,0.37019813926391437
C03,17.900000000000002,10,0.66666666666666663,0.73333333333333328,5.0744347474611946e-13,0.99999999999949529,0.36420188534015396
C03,17.900000000000002,11,0.73333333333333328,0.80000000000000004,5.2389475892767595e-13,0.99999999999947886,0.35764797678816307
C03,17.900000000000002,12,0.80000000000000004,0.8666666666666667,5.4173502128957658e-13,0.99999999999946099,0.35055312265481187
C03,17.900000000000002,13,0.8666666666666667,0.93333333333333335,5.609208162113867e-13,0.99999999999944189,0.34293741119334764
C03,17.900000000000002,14,0.93333333333333335,1,5.8139894008236893e-13,0.99999999999942157,0.33482461525403406
C03,18,0,0,0.066666666666666666,3.6040410141711832e-13,0.99999999999964162,0.39753989298600656
C03,18,1,0.066666666666666666,0.13333333333333333,3.6169906621730497e-13,0.9999999999996404,0.39692732305424294
C03,18,2,0.13333333333333333,0.20000000000000001,3.6428841763364489e-13,0.99999999999963773,0.39570270706661559
C03,18,3,0.20000000000000001,0.26666666666666666,3.6817088938002941e-13,0.99999999999963374,0.39386714956138924
C03,18,4,0.26666666666666666,0.33333333333333331,3.7334430770592801e-13,0.99999999999962863,0.39142244821433958
C03,18,5,0.33333333333333331,0.40000000000000002,3.798052636216387e-13,0.99999999999962219,0.38837125976090908
C03,18,6,0.40000000000000002,0.46666666666666667,3.8754867846760438e-13,0.99999999999961442,0.38471731589417923
C03,18,7,0.46666666666666667,0.53333333333333333,3.965672655520793e-13,0.99999999999960543,0.38046568431861999
C03,18,8,0.53333333333333333,0.59999999999999998,4.0685089186100195e-13,0.99999999999959521,0.3756230686542294
C03,18,9,0.59999999999999998,0.66666666666666663,4.1838584549155787e-13,0.99999999999958378,0.37019813926385864
C03,18,10,0.66666666666666663,0.73333333333333328,4.3115401651614325e-13,0.99999999999957123,0.36420188534009723
C03,18,11,0.73333333333333328,0.80000000000000004,4.4513200146367356e-13,0.99999999999955735,0.35764797678810539
C03,18,12,0.80000000000000004,0.8666666666666667,4.6029014449996033e-13,0.99999999999954237,0.35055312265475363
C03,18,13,0.8666666666666667,0.93333333333333335,4.7659153165392583e-13,0.99999999999952593,0.34293741119328874
C03,18,14,0.93333333333333335,1,4.9399095798826346e-13,0.99999999999950862,0.33482461525397461
C03,18.100000000000001,0,0,0.066666666666666666,3.062206602866156e-13,0.99999999999969758,0.39753989298596254
C03,18.100000000000001,1,0.066666666666666666,0.13333333333333333,3.0732093904205074e-13,0.99999999999969635,0.39692732305419881
C03,18.100000000000001,2,0.13333333333333333,0.20000000000000001,3.0952100529353794e-13,0.99999999999969402,0.39570270706657124
C03,18.100000000000001,3,0.20000000000000001,0.26666666666666666,3.1281978312943594e-13,0.99999999999969047,0.39386714956134466
C03,18.100000000000001,4,0.26666666666666666,0.33333333333333331,3.1721542560260917e-13,0.99999999999968603,0.39142244821429467
C03,18.100000000000001,5,0.33333333333333331,0.40000000000000002,3.2270503623359664e-13,0.99999999999968026,0.38837125976086401
C03,18.100000000000001,6,0.40000000000000002,0.46666666666666667,3.292842998925846e-13,0.99999999999967337,0.3847173158941336
C03,18.100000000000001,7,0.46666666666666667,0.53333333333333333,3.369470253748979e-13,0.9999999999996656,0.3804656843185738
C03,18.100000000000001,8,0.53333333333333333,0.59999999999999998,3.4568460307192108e-13,0.99999999999965672,0.37562306865418255
C03,18.100000000000001,9,0.59999999999999998,0.66666666666666663,3.5548538253928583e-13,0.99999999999964673,0.37019813926381118
C03,18.100000000000001,10,0.66666666666666663,0.73333333333333328,3.663339765104023e-13,0.99999999999963585,0.36420188534004916
C03,18.100000000000001,11,0.73333333333333328,0.80000000000000004,3.782105000107647e-13,0.99999999999962386,0.3576479767880566
C03,18.100000000000001,12,0.80000000000000004,0.8666666666666667,3.9108975568803737e-13,0.99999999999961098,0.35055312265470423
C03,18.100000000000001,13,0.8666666666666667,0.93333333333333335,4.049403792471063e-13,0.99999999999959721,0.34293741119323862
C03,18.100000000000001,14,0.93333333333333335,1,4.1972396189712843e-13,0.99999999999958245,0.33482461525392393
C03,18.199999999999999,0,0,0.066666666666666666,2.6018320107251866e-13,0.99999999999974309,0.39753989298592529
C03,18.199999999999999,1,0.066666666666666666,0.13333333333333333,2.6111806303902721e-13,0.99999999999974221,0.39692732305416151
C03,18.199999999999999,2,0.13333333333333333,0.20000000000000001,2.6298736956899036e-13,0.99999999999974021,0.39570270706653388
C03,18.199999999999999,3,0.20000000000000001,0.26666666666666666,2.6579020650418415e-13,0.99999999999973732,0.39386714956130714
C03,18.199999999999999,4,0.26666666666666666,0.33333333333333331,2.6952500456898402e-13,0.99999999999973332,0.39142244821425687
C03,18.199999999999999,5,0.33333333333333331,0.40000000000000002,2.7418930274296975e-13,0.99999999999972844,0.38837125976082576
C03,18.199999999999999,6,0.40000000000000002,0.46666666666666667,2.7977943463639849e-13,0.99999999999972244,0.3847173158940948
C03,18.199999999999999,7,0.46666666666666667,0.53333333333333333,2.862901398352624e-13,0.99999999999971578,0.38046568431853445
C03,18.199999999999999,8,0.53333333333333333,0.59999999999999998,2.9371410310639749e-13,0.99999999999970823,0.37562306865414263
C03,18.199999999999999,9,0.59999999999999998,0.66666666666666663,3.0204142554256869e-13,0.99999999999970002,0.37019813926377054
C03,18.199999999999999,10,0.66666666666666663,0.73333333333333328,3.1125903321116372e-13,0.99999999999969091,0.36420188534000819
C03,18.199999999999999,11,0.73333333333333328,0.80000000000000004,3.2135003066066305e-13,0.99999999999968081,0.3576479767880153
C03,18.199999999999999,12,0.80000000000000004,0.8666666666666667,3.322930087288529e-13,0.99999999999966982,0.35055312265466243
C03,18.199999999999999,13,0.8666666666666667,0.93333333333333335,3.4406131845385566e-13,0.99999999999965805,0.3429374111931961
C03,18.199999999999999,14,0.93333333333333335,1,3.5662232545319186e-13,0.99999999999964551,0.33482461525388085
C03,18.300000000000001,0,0,0.066666666666666666,2.2106705033220364e-13,0.99999999999978273,0.39753989298589337
C03,18.300000000000001,1,0.066666666666666666,0.13333333333333333,2.2186136440225826e-13,0.99999999999978184,0.39692732305412948
C03,18.300000000000001,2,0.13333333333333333,0.20000000000000001,2.2344963789202279e-13,0.99999999999978018,0.39570270706650162
C03,18.300000000000001,3,0.20000000000000001,0.26666666666666666,2.2583109407855255e-13,0.99999999999977773,0.39386714956127472
C03,18.300000000000001,4,0.26666666666666666,0.33333333333333331,2.2900439961237662e-13,0.9999999999997744,0.39142244821422428
C03,18.300000000000001,5,0.33333333333333331,0.40000000000000002,2.3296746346485511e-13,0.99999999999977029,0.38837125976079295
C03,18.300000000000001,6,0.40000000000000002,0.46666666666666667,2.3771717045421401e-13,0.99999999999976541,0.38471731589406172
C03,18.300000000000001,7,0.46666666666666667,0.53333333333333333,2.4324905102129881e-13,0.99999999999975986,0.38046568431850109
C03,18.300000000000001,8,0.53333333333333333,0.59999999999999998,2.495568897109556e-13,0.99999999999975342,0.37562306865410905
C03,18.300000000000001,9,0.59999999999999998,0.66666666666666663,2.5663227582558768e-13,0.99999999999974631,0.37019813926373663
C03,18.300000000000001,10,0.66666666666666663,0.73333333333333328,2.6446410097807808e-13,0.99999999999973832,0.36420188533997361
C03,18.300000000000001,11,0.73333333333333328,0.80000000000000004,2.7303800979261436e-13,0.99999999999972966,0.35764797678798005
C03,18.300000000000001,12,0.80000000000000004,0.8666666666666667,2.823358117775694e-13,0.99999999999972022,0.35055312265462651
C03,18.300000000000001,13,0.8666666666666667,0.93333333333333335,2.9233486439732802e-13,0.99999999999971023,0.34293741119315962
C03,18.300000000000001,14,0.93333333333333335,1,3.0300743954859849e-13,0.99999999999969957,0.33482461525384405
C03,18.400000000000002,0,0,0.066666666666666666,1.8783165300883294e-13,0.99999999999981504,0.39753989298586656
C03,18.400000000000002,1,0.066666666666666666,0.13333333333333333,1.8850654926570297e-13,0.99999999999981437,0.39692732305410261
C03,18.400000000000002,2,0.13333333333333333,0.20000000000000001,1.8985604044751503e-13,0.99999999999981304,0.3957027070664747
C03,18.400000000000002,3,0.20000000000000001,0.26666666666666666,1.9187946660447376e-13,0.99999999999981104,0.39386714956124758
C03,18.400000000000002,4,0.26666666666666666,0.33333333333333331,1.945756948439351e-13,0.9999999999998086,0.39142244821419669
C03,18.400000000000002,5,0.33333333333333331,0.40000000000000002,1.9794294850417886e-13,0.99999999999980527,0.38837125976076503
C03,18.400000000000002,6,0.40000000000000002,0.46666666666666667,2.0197858074235289e-13,0.99999999999980138,0.38471731589403357
C03,18.400000000000002,7,0.46666666666666667,0.53333333333333333,2.0667879395640397e-13,0.99999999999979661,0.38046568431847266
C03,18.400000000000002,8,0.53333333333333333,0.59999999999999998,2.1203830712768195e-13,0.99999999999979128,0.37562306865408029
C03,18.400000000000002,9,0.59999999999999998,0.66666666666666663,2.1804997402960004e-13,0.99999999999978528,0.37019813926370754
C03,18.400000000000002,10,0.66666666666666663,0.73333333333333328,2.2470435631885323e-13,0.99999999999977862,0.36420188533994419
C03,18.400000000000002,11,0.73333333333333328,0.80000000000000004,2.3198925681832112e-13,0.99999999999977129,0.35764797678795024
C03,18.400000000000002,12,0.80000000000000004,0.8666666666666667,2.398892198094502e-13,0.9999999999997633,0.35055312265459637
C03,18.400000000000002,13,0.8666666666666667,0.93333333333333335,2.483850068535563e-13,0.99999999999975464,0.3429374111931292
C03,18.400000000000002,14,0.93333333333333335,1,2.5745305851259447e-13,0.99999999999974554,0.33482461525381302
C03,18.5,0,0,0.066666666666666666,1.5959289192583555e-13,0.99999999999984523,0.39753989298584358
C03,18.5,1,0.066666666666666666,0.13333333333333333,1.6016632373915578e-13,0.99999999999984457,0.39692732305407957
C03,18.5,2,0.13333333333333333,0.20000000000000001,1.6131293133635149e-13,0.99999999999984346,0.39570270706645155
C03,18.5,3,0.20000000000000001,0.26666666666666666,1.6303215398500792e-13,0.99999999999984168,0.39386714956122432
C03,18.5,4,0.26666666666666666,0.33333333333333331,1.6532302911246806e-13,0.99999999999983946,0.39142244821417321
C03,18.5,5,0.33333333333333331,0.40000000000000002,1.6818404716175703e-13,0.99999999999983646,0.38837125976074149
C03,18.5,6,0.40000000000000002,0.46666666666666667,1.7161295921849601e-13,0.9999999999998328,0.3847173158940097
C03,18.5,7,0.46666666666666667,0.53333333333333333,1.7560653861516464e-13,0.99999999999982836,0.38046568431844852
C03,18.5,8,0.53333333333333333,0.59999999999999998,1.8016029828568442e-13,0.99999999999982336,0.37562306865405592
C03,18.5,9,0.59999999999999998,0.66666666666666663,1.8526816637289449e-13,0.99999999999981781,0.37019813926368283
C03,18.5,10,0.66666666666666663,0.73333333333333328,1.9092212350157835e-13,0.99999999999981182,0.36420188533991915
C03,18.5,11,0.73333333333333328,0.80000000000000004,1.9711180622798824e-13,0.99999999999980538,0.35764797678792482
C03,18.5,12,0.80000000000000004,0.8666666666666667,2.0382408245867129e-13,0.99999999999979849,0.35055312265457061
C03,18.5,13,0.8666666666666667,0.93333333333333335,2.1104260607721651e-13,0.99999999999979117,0.34293741119310317
C03,18.5,14,0.93333333333333335,1,2.1874735959035518e-13,0.9999999999997834,0.33482461525378671
C03,18.600000000000001,0,0,0.066666666666666666,1.3559956879074816e-13,0.99999999999986877,0.39753989298582398
C03,18.600000000000001,1,0.066666666666666666,0.13333333333333333,1.3608679040618977e-13,0.99999999999986811,0.39692732305405998
C03,18.600000000000001,2,0.13333333333333333,0.20000000000000001,1.3706101609929999e-13,0.999999999999867,0.39570270706643196
C03,18.600000000000001,3,0.20000000000000001,0.26666666666666666,1.3852176943862411e-13,0.99999999999986522,0.39386714956120472
C03,18.600000000000001,4,0.26666666666666666,0.33333333333333331,1.4046823256544901e-13,0.999999999999863,0.39142244821415362
C03,18.600000000000001,5,0.33333333333333331,0.40000000000000002,1.4289912287080391e-13,0.99999999999986033,0.38837125976072173
C03,18.600000000000001,6,0.40000000000000002,0.46666666666666667,1.4581252954389807e-13,0.99999999999985723,0.38471731589398966
C03,18.600000000000001,7,0.46666666666666667,0.53333333333333333,1.4920571101698923e-13,0.99999999999985367,0.3804656843184282
C03,18.600000000000001,8,0.53333333333333333,0.59999999999999998,1.5307485481310533e-13,0.99999999999984956,0.37562306865403533
C03,18.600000000000001,9,0.59999999999999998,0.66666666666666663,1.5741480192295191e-13,0.99999999999984501,0.37019813926366191
C03,18.600000000000001,10,0.66666666666666663,0.73333333333333328,1.6221873861060245e-13,0.99999999999984013,0.36420188533989789
C03,18.600000000000001,11,0.73333333333333328,0.80000000000000004,1.674778594807388e-13,0.9999999999998348,0.35764797678790322
C03,18.600000000000001,12,0.80000000000000004,0.8666666666666667,1.7318100672935064e-13,0.99999999999982903,0.35055312265454869
