source_row,time_min,temperature_c,dta_uv,mass_ug,dtg_ug_min,time_s,temperature_k,mass_kg
46,0.15833333333333333,31.441267013549801,5.2671790122985798E-2,10534.070678710899,28.566162109375,9.49999999999999980,304.591267013549801,0.000010534070678710899
47,0.16666666666666666,31.454719543456999,5.9369206428527797E-2,10533.844909668,28.4307250976563,9.99999999999999960,304.604719543456999,0.000010533844909668
48,0.17499999999999999,31.4681701660156,6.6650032997131306E-2,10533.6306152344,28.5016479492188,10.49999999999999940,304.6181701660156,0.0000105336306152344
49,0.18333333333333332,31.4852905273438,7.4448704719543499E-2,10533.412475585899,28.4835815429688,10.99999999999999920,304.6352905273438,0.000010533412475585899
50,0.19166666666666668,31.499965667724599,8.2933187484741197E-2,10533.179138183599,28.398193359375,11.50000000000000080,304.649965667724599,0.000010533179138183599
51,0.2,31.520753860473601,9.1952443122863797E-2,10532.9553222656,28.4893798828125,12.0,304.670753860473601,0.0000105329553222656
52,0.20833333333333334,31.543989181518601,0.101436257362366,10532.775085449201,28.6092529296875,12.50000000000000040,304.693989181518601,0.000010532775085449201
53,0.21666666666666667,31.564777374267599,0.111345767974854,10532.553161621099,28.5110473632813,13.00000000000000020,304.714777374267599,0.000010532553161621099
54,0.22500000000000001,31.5818977355957,0.12180280685424801,10532.3046875,28.5291137695313,13.50000000000000060,304.7318977355957,0.0000105323046875
55,0.23333333333333334,31.5990180969238,0.13264000415801999,10532.0713500977,28.7154541015625,14.00000000000000040,304.7490180969238,0.0000105320713500977
56,0.24166666666666667,31.619808197021499,0.143763542175293,10531.8456420898,28.8289794921875,14.50000000000000020,304.769808197021499,0.0000105318456420898
57,0.25,31.6454887390137,0.155431509017944,10531.591430664101,28.8729248046875,15.00,304.7954887390137,0.000010531591430664101
58,0.25833333333333336,31.6736145019531,0.167140007019043,10531.333496093799,28.6964111328125,15.50000000000000160,304.8236145019531,0.000010531333496093799
59,0.26666666666666666,31.700517654418899,0.17903947830200201,10531.107727050799,28.7046508789063,15.99999999999999960,304.850517654418899,0.000010531107727050799
60,0.27500000000000002,31.7298679351807,0.19103085994720501,10530.866821289101,28.8290405273438,16.50000000000000120,304.8798679351807,0.000010530866821289101
61,0.28333333333333333,31.755548477172901,0.20306003093719499,10530.601257324201,28.60400390625,16.99999999999999980,304.905548477172901,0.000010530601257324201
62,0.29166666666666669,31.784896850585898,0.21520662307739299,10530.343261718799,28.68994140625,17.50000000000000140,304.934896850585898,0.000010530343261718799
63,0.3,31.8154697418213,0.22729527950286901,10530.0966796875,28.7874755859375,18.0,304.9654697418213,0.0000105300966796875
64,0.30833333333333335,31.8448181152344,0.239308476448059,10529.882324218799,28.6449584960938,18.50000000000000100,304.9948181152344,0.000010529882324218799
65,0.31666666666666665,31.875391006469702,0.25125229358673101,10529.641418457,28.3939208984375,18.99999999999999900,305.025391006469702,0.000010529641418457
66,0.32500000000000001,31.9132995605469,0.263351559638977,10529.385314941401,28.4544677734375,19.50000000000000060,305.0632995605469,0.000010529385314941401
67,0.33333333333333331,31.938980102539102,0.27524054050445601,10529.180480957,28.5222778320313,19.99999999999999860,305.088980102539102,0.000010529180480957
68,0.34166666666666667,31.968328475952099,0.28708899021148698,10528.928161621099,28.533203125,20.50000000000000020,305.118328475952099,0.000010528928161621099
69,0.35,31.9989013671875,0.29887926578521701,10528.6758422852,28.4186401367188,21.00,305.1489013671875,0.0000105286758422852
70,0.35833333333333334,32.025806427002003,0.31041216850280801,10528.453918457,28.2103271484375,21.50000000000000040,305.175806427002003,0.000010528453918457
71,0.36666666666666664,32.060047149658203,0.32203876972198497,10528.2509765625,28.210205078125,21.99999999999999840,305.210047149658203,0.0000105282509765625
72,0.375,32.091838836669901,0.33340537548065202,10528.000549316401,28.1803588867188,22.500,305.241838836669901,0.000010528000549316401
73,0.38333333333333336,32.119968414306598,0.34489393234252902,10527.7520751953,28.1890258789063,23.00000000000000160,305.269968414306598,0.0000105277520751953
74,0.39166666666666666,32.156654357910199,0.35616254806518599,10527.513061523399,28.3035278320313,23.49999999999999960,305.306654357910199,0.000010527513061523399
75,0.4,32.189670562744098,0.36729812622070301,10527.2948608398,28.328369140625,24.0,305.339670562744098,0.0000105272948608398
76,0.40833333333333333,32.220241546630902,0.37823581695556602,10527.084289550799,28.032958984375,24.49999999999999980,305.370241546630902,0.000010527084289550799
77,0.41666666666666669,32.260261535644503,0.38888978958129899,10526.851013183599,27.9622192382813,25.00000000000000140,305.410261535644503,0.000010526851013183599
